age,educ,rural,black,asian,mixed,nativeamer,disability,employed_ft,employed_pt,unemployed,overtime,student,married,female,occupation,logdailywage,dailywage
39,81,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.55542,77.09817
28,20,0,0,0,0,0,0,1,0,0,0,0,0,0,2,11.15588,6.997413
27,111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.85338,14.05593
54,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.4209,183.1963
49,81,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.24496,153.6416
42,73,1,0,0,0,0,0,1,0,0,0,0,0,0,5,13.12209,49.98621
38,125,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.13204,137.2363
60,111,0,1,0,0,0,0,1,0,0,0,0,0,0,1,13.98269,118.1963
49,81,1,0,0,0,0,0,1,0,0,0,0,1,0,5,13.83009,101.4688
39,73,0,0,0,0,0,0,0,0,1,0,0,1,0,4,,
43,124,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.72264,247.7199
42,111,0,0,0,0,0,0,1,0,0,1,0,1,0,3,13.1319,50.47901
57,81,0,0,0,0,0,0,1,0,0,1,0,1,0,3,12.86128,38.51085
26,81,0,0,0,0,1,0,1,0,0,0,0,0,0,2,10.8718,5.26698
57,81,0,0,0,0,0,0,0,1,0,0,0,1,0,1,13.8653,105.1045
21,111,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,
51,81,0,0,0,0,0,0,1,0,0,1,0,1,0,4,14.01622,122.227
35,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13.05464,46.72589
44,111,0,0,0,0,0,0,0,0,1,1,0,0,0,1,,
24,111,0,0,0,0,0,0,1,0,0,0,1,1,0,2,,
54,73,0,0,0,0,0,0,0,0,1,0,0,1,0,5,,
50,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.77273,95.81224
46,73,0,1,0,0,0,0,0,0,1,1,0,1,0,5,,
31,81,1,0,0,0,0,0,0,0,1,1,0,0,0,2,,
40,73,1,0,0,0,0,0,1,0,0,1,0,1,0,3,12.96639,42.77904
30,81,0,0,0,0,0,0,0,0,1,0,0,0,0,2,,
20,73,1,0,0,0,0,0,1,0,0,1,1,0,0,4,,
53,73,0,1,0,0,0,0,1,0,0,0,0,1,0,5,14.05641,127.2398
57,81,0,0,1,0,0,0,1,0,0,0,0,1,0,4,12.90887,40.38787
35,73,0,0,0,0,0,0,1,0,0,0,0,0,0,3,12.05664,17.22392
35,91,0,0,0,0,1,0,1,0,0,1,0,0,0,4,12.76896,35.11476
51,92,0,0,0,0,0,0,1,0,0,1,0,1,0,3,13.28607,58.89326
54,73,0,0,0,0,0,1,0,0,1,1,0,1,0,2,,
52,73,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.95276,114.7117
42,123,0,0,0,0,0,0,1,0,0,0,0,1,0,2,14.07357,129.4417
49,92,1,0,0,0,0,0,1,0,0,0,0,0,0,4,13.6939,88.54916
52,111,0,0,0,0,0,0,1,0,0,1,0,1,0,3,13.52297,74.63658
24,111,0,0,0,0,0,0,1,0,0,0,1,0,0,3,,
49,73,0,0,1,0,0,0,1,0,0,0,0,1,0,2,13.54444,76.256
39,73,0,0,0,0,0,0,1,0,0,1,0,0,0,1,13.3249,61.22499
37,91,0,0,0,0,0,0,1,0,0,1,0,1,0,5,13.26634,57.7426
44,81,0,0,0,0,0,1,1,0,0,1,0,1,0,1,14.08514,130.9482
41,81,0,0,0,0,0,0,1,0,0,0,0,0,0,4,13.32677,61.33954
45,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.20562,147.7146
35,111,1,0,0,0,0,0,1,0,0,1,0,1,0,4,12.7748,35.32021
50,73,1,0,0,0,0,0,1,0,0,1,0,1,0,3,13.58275,79.23466
44,111,0,0,0,0,0,0,1,0,0,1,0,0,0,3,13.40298,66.1976
31,111,0,1,0,0,0,0,1,0,0,0,0,0,0,2,11.97018,15.79727
47,73,0,1,0,0,0,0,0,0,1,0,0,0,0,2,,
36,111,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.09248,48.52815
49,81,0,0,0,0,0,0,1,0,0,1,0,1,0,3,13.29101,59.18508
55,111,0,0,1,0,0,0,1,0,0,0,0,0,0,1,14.24189,153.1702
31,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12.87048,38.86679
49,50,0,0,0,0,0,0,1,0,0,0,0,0,0,5,14.02508,123.3149
41,73,1,0,0,0,0,0,1,0,0,1,0,1,0,5,13.21742,54.98593
47,73,0,0,0,0,0,0,1,0,0,0,0,1,0,2,13.70615,89.64089
46,123,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.68903,239.5319
32,73,0,0,0,0,0,0,1,0,0,0,0,0,0,3,11.3593,8.575912
31,73,1,0,0,0,0,0,1,0,0,1,0,0,0,5,12.02923,16.75823
59,123,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.61031,81.44836
31,73,0,0,0,0,0,0,1,0,0,0,0,0,0,2,11.85684,14.10454
43,73,0,0,0,0,0,0,1,0,0,1,0,1,0,5,13.52265,74.6126
44,73,0,0,0,0,0,0,1,0,0,0,0,0,0,5,13.60588,81.08867
47,71,0,0,0,0,0,0,1,0,0,0,0,0,0,5,13.69572,88.71102
42,81,0,0,0,0,0,0,0,1,0,0,0,1,0,1,13.66531,86.05337
25,81,0,0,0,0,0,0,1,0,0,0,0,0,0,2,10.88902,5.358456
40,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.29916,162.1981
58,111,0,0,0,0,0,0,1,0,0,0,0,0,0,3,13.69688,88.81319
42,111,0,0,0,0,1,0,0,0,1,0,0,0,0,3,,
47,81,1,0,0,0,0,0,1,0,0,1,0,1,0,1,13.95749,115.2552
54,73,0,0,1,0,0,0,1,0,0,0,0,1,0,3,12.96668,42.79132
33,73,1,0,0,0,0,0,1,0,0,0,0,1,0,3,12.54634,28.10641
31,111,0,1,0,0,0,0,1,0,0,0,0,0,0,1,12.34998,23.09562
21,73,0,0,0,0,0,0,1,0,0,0,1,1,0,5,,
47,60,1,0,0,0,0,0,1,0,0,0,0,0,0,4,13.25008,56.81177
37,91,0,0,0,0,0,0,1,0,0,1,0,1,0,2,13.17103,52.49342
33,123,0,0,0,0,0,0,1,0,0,1,0,0,0,1,13.46378,70.34713
52,73,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13.96389,115.9952
36,73,0,0,0,0,0,0,1,0,0,1,0,0,0,5,13.059,46.93034
46,81,0,1,0,0,0,0,1,0,0,0,0,1,0,2,13.81968,100.4181
23,73,0,0,0,0,0,0,0,1,0,0,1,0,0,2,,
33,123,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.37808,64.56936
29,73,1,0,0,0,0,0,1,0,0,0,0,0,0,3,11.49763,9.84821
51,73,0,0,0,0,0,0,1,0,0,1,0,1,0,4,13.88696,107.4066
27,81,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11.58223,10.71762
42,73,0,0,0,0,0,0,1,0,0,0,0,0,0,5,13.4896,72.18719
41,73,0,0,0,0,0,0,1,0,0,0,0,1,0,5,12.61982,30.24963
53,124,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.73373,250.4822
32,111,0,1,0,0,0,0,1,0,0,1,0,1,0,1,12.3834,23.8805
37,73,0,0,0,0,0,0,1,0,0,1,0,1,0,2,12.85606,38.3103
45,73,1,0,0,0,0,0,1,0,0,0,0,1,0,1,13.79733,98.19789
50,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.56306,211.1822
53,81,0,1,0,0,0,0,1,0,0,0,0,0,0,2,13.47224,70.94438
57,111,0,0,0,0,0,1,1,0,0,0,0,1,0,1,14.28602,160.0804
43,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.14753,139.3785
27,111,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,
45,73,0,0,0,0,0,0,1,0,0,0,0,1,0,3,13.96169,115.7409
36,73,0,0,0,0,0,0,0,0,1,0,0,0,0,2,,
30,81,0,0,0,0,0,0,1,0,0,1,0,0,0,3,11.09358,6.574747
35,73,0,1,0,0,0,0,0,0,1,0,0,1,0,4,,
57,123,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.36629,173.46
20,73,0,0,0,0,0,0,1,0,0,0,1,0,0,2,,
42,40,0,1,0,0,0,0,0,1,0,0,0,1,0,2,12.99339,43.94995
33,92,0,1,0,0,0,0,1,0,0,0,0,0,0,2,12.3201,22.41557
54,81,0,0,0,0,0,0,1,0,0,0,0,1,0,5,13.77891,96.40627
26,111,0,1,0,0,0,0,1,0,0,1,0,0,0,2,11.23235,7.553506
35,81,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13.04649,46.34671
50,60,0,1,0,0,0,0,1,0,0,0,0,1,0,5,13.57124,78.3276
51,111,0,0,0,0,0,0,1,0,0,1,0,1,0,4,14.19025,145.4607
36,30,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12.54216,27.98928
46,81,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.306,163.312
50,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.42081,183.1802
52,20,0,0,0,0,0,0,0,1,0,0,0,1,0,4,13.37654,64.46974
39,73,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.47115,70.86757
27,81,1,0,0,0,0,0,1,0,0,1,0,0,0,5,11.20465,7.347143
45,92,1,0,0,0,0,0,1,0,0,1,0,0,0,1,13.80054,98.51362
54,91,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14.09697,132.5058
27,73,0,0,0,0,0,0,1,0,0,0,0,0,0,2,10.42712,3.376304
34,73,1,0,0,0,0,0,1,0,0,1,0,1,0,4,12.11885,18.32954
44,111,0,0,0,0,0,0,1,0,0,0,0,1,0,3,14.26828,157.2656
47,73,1,0,0,0,0,0,1,0,0,0,0,1,0,2,13.70456,89.4985
40,81,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.46944,70.74622
58,81,0,0,0,0,0,0,1,0,0,0,0,1,0,5,13.84845,103.3492
38,71,0,0,0,0,0,0,1,0,0,0,0,1,0,2,12.84673,37.95449
24,111,0,0,0,0,0,0,1,0,0,0,1,0,0,1,,
23,111,1,1,0,0,0,0,0,1,0,0,1,0,0,3,,
48,111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14.35756,171.9528
50,111,1,0,0,0,0,0,1,0,0,0,0,1,0,1,14.23624,152.3077
39,111,0,0,0,0,0,1,0,0,1,0,0,0,0,4,,
21,73,1,0,0,0,1,0,1,0,0,1,1,0,0,5,,
57,123,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.4842,195.1681
37,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12.8233,37.07553
26,111,1,0,0,0,0,0,1,0,0,1,0,1,0,1,11.51123,9.983017
60,81,0,0,0,0,0,0,1,0,0,1,0,0,0,1,13.68789,88.01874
59,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.16962,52.41943
55,71,1,0,0,0,0,0,0,0,1,0,0,1,0,4,,
33,73,1,0,0,0,1,0,0,0,1,0,0,0,0,4,,
23,73,0,0,0,0,0,0,0,1,0,0,1,1,0,3,,
31,73,1,0,0,0,1,0,1,0,0,0,0,0,0,4,11.51443,10.01506
39,92,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13.59469,80.18608
55,10,0,0,0,0,0,0,0,1,0,0,0,1,0,2,13.53168,75.28907
26,111,0,0,0,0,0,0,1,0,0,1,0,0,0,1,11.54665,10.34301
49,111,0,0,0,0,0,0,0,1,0,1,0,1,0,1,14.44674,187.9915
47,91,0,0,0,0,0,0,1,0,0,0,0,0,0,4,13.69158,88.34377
55,73,0,0,0,0,0,0,1,0,0,0,0,0,0,4,13.48074,71.55047
26,60,1,0,0,0,0,0,1,0,0,0,0,0,0,3,10.45703,3.478792
31,50,1,0,0,0,0,0,1,0,0,0,0,0,0,2,11.70624,12.13265
50,111,0,0,0,0,0,0,1,0,0,0,0,1,0,4,14.23211,151.679
45,73,1,0,0,0,0,0,1,0,0,0,0,0,0,4,13.42776,67.8581
53,81,0,0,0,0,0,0,1,0,0,1,0,0,0,3,13.65994,85.59265
31,81,1,0,0,0,0,0,1,0,0,0,0,0,0,1,12.41622,24.67712
35,73,0,0,0,0,0,0,1,0,0,0,0,0,0,2,12.44474,25.39101
32,73,0,0,0,0,0,0,0,1,0,0,0,1,0,4,11.98515,16.03564
32,92,0,0,0,0,0,0,1,0,0,0,0,0,0,3,11.72648,12.38074
42,123,0,0,0,0,0,0,0,1,0,0,0,1,0,1,14.48193,194.7247
25,91,0,0,0,0,0,0,1,0,0,1,0,1,0,1,11.10102,6.623837
30,111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.492,26.61993
23,111,0,0,1,0,0,0,0,0,1,0,1,0,0,0,,
39,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13.72227,91.09735
48,123,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.94612,113.9518
36,73,0,0,0,0,0,0,0,0,1,1,0,0,0,4,,
57,92,0,0,0,0,0,0,0,1,0,0,0,1,0,5,13.04169,46.12496
33,30,0,0,0,0,0,0,1,0,0,0,0,1,0,2,11.91126,14.8934
47,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.54388,76.21368
31,111,1,0,0,0,0,0,1,0,0,0,0,1,0,1,12.44643,25.43415
41,73,1,0,0,0,0,0,1,0,0,1,0,1,0,4,13.1143,49.59835
47,111,0,0,1,0,0,0,1,0,0,0,0,0,0,3,14.25572,155.3034
43,81,0,0,0,0,0,0,1,0,0,0,0,1,0,5,13.77321,95.85858
35,2,1,0,0,0,1,0,1,0,0,0,0,0,0,4,12.27718,21.47399
28,111,0,0,1,0,0,0,1,0,0,0,0,0,0,1,12.04116,16.95933
25,73,0,1,0,0,0,0,0,0,1,0,0,0,0,3,,
34,73,0,0,0,0,0,0,0,0,1,1,0,1,0,3,,
24,81,0,0,0,0,1,0,1,0,0,0,1,0,0,3,,
28,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,11.8822,14.4668
31,111,0,0,0,0,0,0,1,0,0,1,0,0,0,1,12.7886,35.81123
50,81,0,0,0,0,0,0,1,0,0,0,0,0,0,4,13.26283,57.54052
24,71,0,0,0,0,0,0,1,0,0,0,1,0,0,3,,
37,81,1,0,0,0,0,0,1,0,0,0,0,0,0,5,13.02165,45.20945
24,91,0,0,0,0,0,0,1,0,0,0,1,1,0,4,,
47,111,0,0,0,0,0,0,0,1,0,0,0,1,0,3,14.12282,135.9767
40,123,0,0,1,0,0,0,1,0,0,0,0,1,0,1,14.05566,127.1433
34,111,0,1,0,0,0,0,1,0,0,0,0,1,0,1,13.04073,46.08047
35,73,0,0,0,0,0,0,0,0,1,0,0,0,0,3,,
29,111,1,0,0,0,0,0,1,0,0,1,0,1,0,1,11.84544,13.94469
46,73,0,0,0,0,0,0,0,0,1,0,0,0,0,5,,
51,91,1,0,0,0,0,0,1,0,0,1,0,0,0,1,14.32406,166.287
50,73,0,0,0,0,0,0,0,1,0,0,0,0,0,4,13.70967,89.95638
58,60,0,1,0,0,0,0,1,0,0,0,0,0,0,2,13.2183,55.03419
53,111,1,0,0,0,0,0,1,0,0,0,0,1,0,1,14.32236,166.0045
59,73,0,0,0,0,0,0,1,0,0,0,0,0,0,4,13.15758,51.79222
42,123,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.16828,142.3002
45,124,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.74123,252.369
31,81,0,0,0,0,0,0,0,0,1,0,0,1,0,3,,
37,73,0,0,0,0,0,0,1,0,0,0,0,0,0,4,12.87268,38.95225
40,73,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12.69042,32.46244
47,123,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.62425,224.5073
60,10,0,0,0,0,0,0,0,0,1,0,0,1,0,4,,
35,123,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13.745,93.19142
35,73,1,0,0,0,0,0,1,0,0,0,0,0,0,3,11.71252,12.20905
60,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.01184,121.6925
31,92,0,1,0,0,0,0,0,1,0,0,0,0,0,3,12.05434,17.18437
26,111,0,0,0,0,0,0,1,0,0,1,0,0,0,3,10.61675,4.081267
47,123,0,0,0,0,0,0,1,0,0,0,0,0,0,4,14.26131,156.1735
34,123,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.52614,74.87341
51,73,0,0,0,0,0,0,1,0,0,1,0,1,0,3,14.07001,128.9819
47,73,0,1,0,0,0,0,1,0,0,0,0,0,0,4,13.41978,67.31892
28,111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.27846,21.50138
30,91,0,0,1,0,0,0,0,0,1,0,0,1,0,5,,
39,124,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.16895,142.3953
46,125,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.90205,296.3999
58,73,0,0,0,0,0,0,1,0,0,1,0,1,0,4,13.43076,68.06174
55,81,0,0,0,0,0,1,1,0,0,0,0,1,0,1,14.09511,132.2604
28,20,0,0,0,0,0,0,1,0,0,0,0,1,0,2,11.30494,8.122175
51,111,0,0,0,0,0,0,1,0,0,0,0,0,0,5,14.23183,151.6371
21,92,0,1,0,0,0,0,0,1,0,0,1,0,0,1,,
31,73,0,0,0,0,1,0,1,0,0,1,0,1,0,3,11.10936,6.679348
30,81,0,0,0,0,0,0,1,0,0,1,0,1,0,1,12.21092,20.09715
22,73,0,1,0,0,0,0,1,0,0,0,1,1,0,5,,
51,111,0,1,0,0,0,1,1,0,0,0,0,0,0,1,14.09996,132.9029
35,123,0,0,1,0,0,0,1,0,0,0,0,1,0,1,13.82987,101.4467
49,73,1,0,0,0,0,0,1,0,0,0,0,0,0,4,13.66426,85.96281
57,81,0,0,0,0,0,0,1,0,0,0,0,1,0,3,13.10759,49.26684
49,92,1,0,0,0,0,1,0,0,1,0,0,1,0,3,,
58,73,1,0,0,0,0,0,1,0,0,0,0,1,0,5,13.48845,72.10387
56,111,0,0,0,0,0,0,0,1,0,0,0,1,0,5,13.92468,111.5349
40,60,0,1,0,0,0,0,1,0,0,0,0,1,0,1,12.52156,27.41859
39,81,0,1,0,0,0,0,0,0,1,0,0,0,0,4,,
50,111,0,1,0,0,0,0,1,0,0,1,0,1,0,1,13.63607,83.57339
33,73,0,0,0,0,0,1,0,1,0,0,0,0,0,2,12.04715,17.06127
45,92,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14.01028,121.5027
41,73,1,0,0,0,0,0,1,0,0,0,0,1,0,5,13.28976,59.11119
35,10,0,0,0,0,0,0,1,0,0,0,0,1,0,2,12.44097,25.29554
54,91,0,0,0,0,0,0,1,0,0,0,0,1,0,5,14.10255,133.2475
41,92,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.40011,66.00735
60,73,0,0,0,0,0,1,0,1,0,0,0,1,0,4,12.47041,26.05131
58,92,1,0,0,0,0,0,1,0,0,0,0,1,0,3,13.58318,79.26874
60,111,0,1,0,0,0,0,0,0,1,0,0,0,0,1,,
37,73,1,0,0,0,0,0,1,0,0,0,0,1,0,1,13.02944,45.56303
41,73,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13.55111,76.76655
31,10,0,0,0,0,0,0,1,0,0,0,0,1,0,5,11.99716,16.22935
48,73,0,0,0,0,0,0,0,1,0,0,0,0,0,3,12.84503,37.89012
26,73,0,1,0,0,0,0,0,1,0,0,0,0,0,3,10.47535,3.543142
36,91,0,0,0,0,0,0,1,0,0,0,0,1,0,2,12.7876,35.77539
23,81,0,1,0,0,0,0,0,1,0,0,1,0,0,2,,
60,111,0,0,0,0,0,0,1,0,0,1,0,0,0,1,13.89216,107.9666
49,125,0,0,0,0,0,0,1,0,0,1,0,1,0,1,15.10499,363.0899
40,73,1,0,0,0,0,0,0,1,0,0,0,0,0,4,12.98167,43.4378
38,73,0,0,0,0,0,0,1,0,0,0,0,0,0,4,13.09131,48.47099
49,81,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.30462,163.0867
24,111,0,0,1,0,0,0,1,0,0,0,1,0,0,1,,
33,73,1,0,0,0,0,0,1,0,0,0,0,1,0,5,12.39505,24.16037
37,91,0,0,0,0,0,0,1,0,0,0,0,1,0,2,13.34409,62.41147
46,111,0,0,1,0,0,0,1,0,0,0,0,1,0,1,14.62709,225.1467
22,81,0,1,0,0,0,0,0,0,1,0,1,0,0,1,,
25,111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.35641,8.551167
40,60,0,0,0,0,0,0,1,0,0,0,0,0,0,2,13.0023,44.34301
57,73,0,0,0,0,0,0,1,0,0,1,0,1,0,5,13.59378,80.11308
50,73,0,0,0,0,0,0,0,0,1,0,0,0,0,5,,
34,124,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13.44919,69.328
54,73,1,0,0,0,0,0,1,0,0,0,0,1,0,4,13.46788,70.6358
32,81,1,0,0,0,0,0,1,0,0,0,0,1,0,4,11.35917,8.574783
44,81,0,0,0,0,0,0,0,0,1,0,0,1,0,4,,
26,73,0,0,0,0,0,0,1,0,0,1,0,1,0,2,10.83838,5.093864
35,91,0,0,1,0,0,0,1,0,0,1,0,1,0,2,12.64169,30.91838
31,91,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12.30701,22.1242
55,73,0,0,0,0,0,0,1,0,0,1,0,1,0,5,13.66658,86.16275
56,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.26326,156.4783
35,73,0,0,0,0,0,0,1,0,0,0,0,1,0,3,12.06382,17.34812
20,81,0,0,0,0,1,0,0,0,1,0,1,0,0,3,,
58,91,1,0,0,0,0,0,1,0,0,1,0,1,0,4,12.70709,33.00806
29,111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.18844,19.65039
26,73,0,0,0,0,0,0,0,0,1,0,0,0,0,5,,
35,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,12.4592,25.76082
55,73,0,0,0,0,0,0,1,0,0,1,0,1,0,3,12.7851,35.68614
52,111,1,0,0,0,0,0,1,0,0,0,0,0,0,1,14.11316,134.6687
27,73,1,0,0,0,0,0,1,0,0,1,0,0,0,4,10.74303,4.630595
46,81,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.75458,94.08864
45,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.30363,162.9249
48,73,0,0,0,0,0,0,0,1,0,0,0,0,0,4,13.61422,81.76738
41,73,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13.54507,76.30423
60,71,0,0,0,0,0,0,0,1,0,1,0,1,0,4,13.15155,51.48095
46,111,0,1,0,0,0,0,0,0,1,1,0,0,0,3,,
47,73,0,0,0,0,0,0,1,0,0,1,0,1,0,3,13.67673,87.04224
30,92,1,0,0,0,0,0,1,0,0,0,0,0,0,5,11.85021,14.01145
34,81,0,0,0,0,0,0,0,1,0,0,0,0,0,4,12.54342,28.0244
38,81,0,0,0,0,0,0,1,0,0,0,0,0,0,5,13.22655,55.49054
40,125,0,0,1,0,0,0,1,0,0,0,0,1,0,1,14.53248,204.8213
41,111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14.05872,127.5336
24,73,0,0,0,1,0,0,1,0,0,0,1,0,0,5,,
24,91,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,
50,73,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14.003,120.6219
24,50,0,0,0,0,0,0,0,0,1,0,1,0,0,4,,
21,60,0,0,0,0,0,0,0,1,0,0,1,0,0,5,,
22,60,0,0,0,0,0,0,0,0,1,0,1,0,0,4,,
37,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12.84725,37.97416
50,123,1,0,0,0,0,0,1,0,0,1,0,0,0,1,14.46557,191.5661
38,73,0,0,0,0,0,0,0,0,1,1,0,0,0,4,,
32,81,0,0,0,0,0,0,1,0,0,1,0,1,0,3,11.72756,12.39407
33,92,0,1,0,0,0,0,1,0,0,0,0,0,0,1,12.80616,36.44559
50,124,0,0,0,0,0,0,0,1,0,0,0,1,0,1,14.65315,231.09
23,81,0,0,0,0,0,0,1,0,0,0,1,0,0,1,,
27,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11.63034,11.24586
50,2,0,0,0,0,0,0,0,0,1,0,0,1,0,4,,
53,81,0,0,0,0,0,0,1,0,0,0,0,0,0,3,13.96304,115.8967
44,111,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,
60,111,1,0,0,0,0,0,1,0,0,0,0,1,0,1,13.72955,91.76343
30,40,0,0,0,0,0,0,1,0,0,0,0,0,0,4,11.52788,10.15064
38,10,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12.83249,37.41774
36,111,0,0,0,0,0,1,1,0,0,0,0,1,0,1,13.31654,60.71576
26,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11.80857,13.4399
45,111,0,0,1,0,0,0,1,0,0,1,0,1,0,3,13.93307,112.475
33,73,0,0,0,0,0,0,1,0,0,0,0,0,0,4,12.25141,20.92771
34,73,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,
37,73,1,0,0,0,0,0,1,0,0,0,0,1,0,2,12.89934,40.00472
59,20,0,0,0,0,0,0,0,0,1,0,0,1,0,3,,
37,124,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.05837,127.4891
38,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.37919,64.64114
42,73,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,
48,81,1,0,0,0,0,0,1,0,0,0,0,1,0,4,13.58968,79.78546
32,91,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12.1939,19.75795
39,73,0,0,0,0,0,0,1,0,0,0,0,0,0,3,12.44093,25.29467
22,81,0,0,0,0,0,0,0,1,0,0,1,0,0,3,,
39,91,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12.65053,31.19299
51,123,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.88409,291.1231
50,81,0,0,0,0,0,0,0,0,1,0,0,1,0,4,,
51,73,0,0,0,0,0,0,0,1,0,0,0,0,0,2,13.50577,73.36349
31,124,0,0,0,0,0,0,1,0,0,1,0,1,0,1,12.78807,35.79214
22,60,0,0,0,0,0,0,0,0,1,0,1,0,0,2,,
24,81,0,0,0,0,0,0,0,0,1,0,1,0,0,1,,
38,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.83183,101.645
28,92,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,
23,73,0,0,0,0,0,0,0,0,1,0,1,0,0,2,,
37,81,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13.30251,59.86989
26,123,0,0,0,0,0,0,1,0,0,1,0,1,0,1,12.06709,17.4048
22,73,0,0,0,0,0,0,0,1,0,0,1,0,0,2,,
49,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.41628,67.08365
34,123,0,1,0,0,0,0,1,0,0,0,0,0,0,1,13.23778,56.11681
41,92,0,0,0,0,0,0,1,0,0,0,0,1,0,5,13.64578,84.38918
52,111,1,0,0,0,0,0,1,0,0,0,0,1,0,3,14.31722,165.1542
45,91,1,0,0,0,0,0,1,0,0,1,0,1,0,1,13.75319,93.95781
29,111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.30735,22.13161
35,91,1,0,0,0,0,0,1,0,0,1,0,0,0,5,12.69414,32.58327
60,125,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.78651,264.0591
58,92,0,0,0,0,0,0,1,0,0,0,0,1,0,5,13.01958,45.11629
51,73,1,0,0,0,1,0,0,0,1,0,0,0,0,2,,
